id_log_transaccion,id_tipo_transaccion,id_tarjeta,id_cuenta_c,id_cuenta_d,id_estado_transaccion,fecha_operacion,fecha,hora,monto_operacion
10174,4,,9,,1,2021-05-28 23:00:00,2021-05-28,23:00:00,340
10175,2,,5,11,1,2021-05-28 22:00:00,2021-05-28,22:00:00,5
10176,3,6,,6,1,2021-05-28 22:00:00,2021-05-28,22:00:00,34
10177,2,,10,5,1,2021-05-28 22:00:00,2021-05-28,22:00:00,4
10178,2,,3,9,1,2021-05-28 22:00:00,2021-05-28,22:00:00,1
10179,3,11,,11,1,2021-05-28 22:00:00,2021-05-28,22:00:00,23
10180,4,,11,,1,2021-05-28 23:00:00,2021-05-28,23:00:00,412
10181,2,,10,4,1,2021-05-28 22:00:00,2021-05-28,22:00:00,10
10182,4,,4,,1,2021-05-28 23:00:00,2021-05-28,23:00:00,346
10183,1,2,1,,1,2021-05-28 22:00:00,2021-05-28,22:00:00,20
10184,2,,6,7,2,2021-05-28 22:00:00,2021-05-28,22:00:00,18
10185,3,4,,4,1,2021-05-28 23:00:00,2021-05-28,23:00:00,5
10186,2,,9,4,1,2021-05-28 23:00:00,2021-05-28,23:00:00,13
10187,1,7,1,,1,2021-05-28 23:00:00,2021-05-28,23:00:00,11
10188,2,,2,3,1,2021-05-28 23:00:00,2021-05-28,23:00:00,4
10189,2,,11,8,2,2021-05-28 23:00:00,2021-05-28,23:00:00,15
10190,1,2,1,,1,2021-05-28 23:00:00,2021-05-28,23:00:00,11
10191,2,,2,7,2,2021-05-28 23:00:00,2021-05-28,23:00:00,14
10192,3,5,,5,2,2021-05-28 23:00:00,2021-05-28,23:00:00,20
10193,3,3,,3,1,2021-05-28 23:00:00,2021-05-28,23:00:00,0
10194,2,,1,7,2,2021-05-28 23:00:00,2021-05-28,23:00:00,10
10195,2,,2,1,1,2021-05-28 23:00:00,2021-05-28,23:00:00,7
10196,1,3,1,,1,2021-05-28 23:00:00,2021-05-28,23:00:00,3
10197,1,7,1,,1,2021-05-28 23:00:00,2021-05-28,23:00:00,16
10198,3,2,,2,1,2021-05-28 23:00:00,2021-05-28,23:00:00,4
10199,3,8,,8,2,2021-05-29 00:00:00,2021-05-29,00:00:00,152
10200,2,,2,5,2,2021-05-29 00:00:00,2021-05-29,00:00:00,16
10201,2,,4,11,1,2021-05-29 00:00:00,2021-05-29,00:00:00,16
10202,1,2,1,,1,2021-05-29 00:00:00,2021-05-29,00:00:00,5
10203,3,7,,7,2,2021-05-29 00:00:00,2021-05-29,00:00:00,19
10204,1,10,1,,1,2021-05-29 00:00:00,2021-05-29,00:00:00,17
10205,2,,4,8,2,2021-05-29 00:00:00,2021-05-29,00:00:00,17
10206,3,3,,3,1,2021-05-29 00:00:00,2021-05-29,00:00:00,1
10207,1,2,1,,1,2021-05-29 00:00:00,2021-05-29,00:00:00,8
10208,2,,5,3,1,2021-05-29 00:00:00,2021-05-29,00:00:00,3
10209,3,4,,4,1,2021-05-29 00:00:00,2021-05-29,00:00:00,47
10210,3,8,,8,2,2021-05-29 01:00:00,2021-05-29,01:00:00,85
10211,2,,9,8,2,2021-05-29 01:00:00,2021-05-29,01:00:00,17
10212,2,,6,2,1,2021-05-29 01:00:00,2021-05-29,01:00:00,7
10213,2,,7,5,1,2021-05-29 01:00:00,2021-05-29,01:00:00,8
10214,3,4,,4,1,2021-05-29 01:00:00,2021-05-29,01:00:00,41
10215,3,11,,11,1,2021-05-29 01:00:00,2021-05-29,01:00:00,29
10216,3,2,,2,1,2021-05-29 01:00:00,2021-05-29,01:00:00,25
10217,3,3,,3,1,2021-05-29 01:00:00,2021-05-29,01:00:00,1
10218,3,9,,9,1,2021-05-29 01:00:00,2021-05-29,01:00:00,6
10219,2,,7,4,1,2021-05-29 01:00:00,2021-05-29,01:00:00,13
10220,2,,4,2,1,2021-05-29 02:00:00,2021-05-29,02:00:00,16
10221,1,11,1,,1,2021-05-29 02:00:00,2021-05-29,02:00:00,5
10222,2,,4,1,1,2021-05-29 02:00:00,2021-05-29,02:00:00,14
10223,2,,2,10,1,2021-05-29 02:00:00,2021-05-29,02:00:00,11
10224,3,8,,8,2,2021-05-29 02:00:00,2021-05-29,02:00:00,221
10225,1,1,1,,1,2021-05-29 02:00:00,2021-05-29,02:00:00,4
10226,1,1,1,,1,2021-05-29 02:00:00,2021-05-29,02:00:00,3
10227,1,5,1,,1,2021-05-29 02:00:00,2021-05-29,02:00:00,18
10228,1,5,1,,1,2021-05-29 02:00:00,2021-05-29,02:00:00,7
10229,3,3,,3,1,2021-05-29 02:00:00,2021-05-29,02:00:00,1
10230,1,4,1,,1,2021-05-29 02:00:00,2021-05-29,02:00:00,3
10231,3,11,,11,1,2021-05-29 02:00:00,2021-05-29,02:00:00,9
10232,2,,4,1,1,2021-05-29 02:00:00,2021-05-29,02:00:00,13
10233,1,5,1,,1,2021-05-29 02:00:00,2021-05-29,02:00:00,7
10234,2,,9,2,1,2021-05-29 02:00:00,2021-05-29,02:00:00,17
10235,2,,6,11,1,2021-05-29 03:00:00,2021-05-29,03:00:00,18
10236,3,1,,1,1,2021-05-29 03:00:00,2021-05-29,03:00:00,13
10237,1,5,1,,1,2021-05-29 03:00:00,2021-05-29,03:00:00,16
10238,3,3,,3,1,2021-05-29 03:00:00,2021-05-29,03:00:00,0
10239,1,7,1,,1,2021-05-29 03:00:00,2021-05-29,03:00:00,8
10240,2,,8,3,1,2021-05-29 03:00:00,2021-05-29,03:00:00,7
10241,1,7,1,,1,2021-05-29 03:00:00,2021-05-29,03:00:00,16
10242,2,,8,11,1,2021-05-29 03:00:00,2021-05-29,03:00:00,8
10243,3,7,,7,1,2021-05-29 03:00:00,2021-05-29,03:00:00,23
10244,3,6,,6,1,2021-05-29 03:00:00,2021-05-29,03:00:00,8
10245,2,,1,7,2,2021-05-29 03:00:00,2021-05-29,03:00:00,4
10246,2,,11,7,2,2021-05-29 03:00:00,2021-05-29,03:00:00,13
10247,2,,4,11,1,2021-05-29 03:00:00,2021-05-29,03:00:00,5
10248,1,4,1,,1,2021-05-29 04:00:00,2021-05-29,04:00:00,12
10249,2,,8,1,1,2021-05-29 04:00:00,2021-05-29,04:00:00,9
10250,3,3,,3,1,2021-05-29 04:00:00,2021-05-29,04:00:00,0
10251,1,1,1,,1,2021-05-29 04:00:00,2021-05-29,04:00:00,3
10252,1,11,1,,1,2021-05-29 04:00:00,2021-05-29,04:00:00,2
10253,3,9,,9,1,2021-05-29 04:00:00,2021-05-29,04:00:00,70
10254,2,,7,11,1,2021-05-29 04:00:00,2021-05-29,04:00:00,5
10255,3,1,,1,1,2021-05-29 04:00:00,2021-05-29,04:00:00,7
10256,3,9,,9,1,2021-05-29 04:00:00,2021-05-29,04:00:00,10
10257,1,5,1,,2,2021-05-29 04:00:00,2021-05-29,04:00:00,19
10258,2,,7,8,1,2021-05-29 04:00:00,2021-05-29,04:00:00,16
10259,1,1,1,,1,2021-05-29 05:00:00,2021-05-29,05:00:00,8
10260,2,,8,1,1,2021-05-29 05:00:00,2021-05-29,05:00:00,6
10261,1,7,1,,1,2021-05-29 05:00:00,2021-05-29,05:00:00,8
10262,3,2,,2,1,2021-05-29 05:00:00,2021-05-29,05:00:00,22
10263,3,9,,9,1,2021-05-29 05:00:00,2021-05-29,05:00:00,78
10264,1,10,1,,1,2021-05-29 05:00:00,2021-05-29,05:00:00,1
10265,3,5,,5,2,2021-05-29 05:00:00,2021-05-29,05:00:00,135
10266,2,,3,6,1,2021-05-29 05:00:00,2021-05-29,05:00:00,18
10267,2,,11,1,1,2021-05-29 05:00:00,2021-05-29,05:00:00,6
10268,2,,5,9,1,2021-05-29 05:00:00,2021-05-29,05:00:00,14
10269,2,,1,4,1,2021-05-29 05:00:00,2021-05-29,05:00:00,19
10270,3,2,,2,1,2021-05-29 05:00:00,2021-05-29,05:00:00,1
10271,1,6,1,,1,2021-05-29 05:00:00,2021-05-29,05:00:00,1
10272,2,,8,2,1,2021-05-29 05:00:00,2021-05-29,05:00:00,6
10273,3,7,,7,2,2021-05-29 05:00:00,2021-05-29,05:00:00,131
10274,1,10,1,,1,2021-05-29 05:00:00,2021-05-29,05:00:00,5
10275,3,2,,2,1,2021-05-29 05:00:00,2021-05-29,05:00:00,0
10276,3,8,,8,2,2021-05-29 05:00:00,2021-05-29,05:00:00,75
10277,3,4,,4,1,2021-05-29 05:00:00,2021-05-29,05:00:00,22
10278,1,4,1,,1,2021-05-29 05:00:00,2021-05-29,05:00:00,13
10279,1,6,1,,1,2021-05-29 06:00:00,2021-05-29,06:00:00,15
10280,2,,6,9,1,2021-05-29 06:00:00,2021-05-29,06:00:00,4
10281,1,9,1,,1,2021-05-29 06:00:00,2021-05-29,06:00:00,12
10282,1,7,1,,1,2021-05-29 06:00:00,2021-05-29,06:00:00,3
10283,2,,9,5,1,2021-05-29 06:00:00,2021-05-29,06:00:00,2
10284,1,6,1,,1,2021-05-29 06:00:00,2021-05-29,06:00:00,1
10285,3,8,,8,2,2021-05-29 06:00:00,2021-05-29,06:00:00,193
10286,1,3,1,,1,2021-05-29 06:00:00,2021-05-29,06:00:00,3
10287,1,9,1,,1,2021-05-29 06:00:00,2021-05-29,06:00:00,14
10288,3,1,,1,1,2021-05-29 06:00:00,2021-05-29,06:00:00,5
10289,3,9,,9,1,2021-05-29 06:00:00,2021-05-29,06:00:00,8
10290,3,6,,6,1,2021-05-29 07:00:00,2021-05-29,07:00:00,18
10291,2,,8,6,1,2021-05-29 07:00:00,2021-05-29,07:00:00,2
10292,3,11,,11,1,2021-05-29 07:00:00,2021-05-29,07:00:00,3
10293,3,3,,3,1,2021-05-29 07:00:00,2021-05-29,07:00:00,2
10294,3,6,,6,1,2021-05-29 07:00:00,2021-05-29,07:00:00,3
10295,3,6,,6,1,2021-05-29 07:00:00,2021-05-29,07:00:00,1
10296,2,,5,4,1,2021-05-29 07:00:00,2021-05-29,07:00:00,2
10297,2,,3,2,1,2021-05-29 07:00:00,2021-05-29,07:00:00,9
10298,1,1,1,,1,2021-05-29 07:00:00,2021-05-29,07:00:00,13
10299,1,11,1,,1,2021-05-29 07:00:00,2021-05-29,07:00:00,17
10300,3,11,,11,1,2021-05-29 08:00:00,2021-05-29,08:00:00,21
10301,1,8,1,,2,2021-05-29 08:00:00,2021-05-29,08:00:00,9
10302,3,7,,7,2,2021-05-29 08:00:00,2021-05-29,08:00:00,122
10303,2,,11,5,1,2021-05-29 08:00:00,2021-05-29,08:00:00,11
10304,1,8,1,,1,2021-05-29 08:00:00,2021-05-29,08:00:00,3
10305,3,2,,2,1,2021-05-29 08:00:00,2021-05-29,08:00:00,0
10306,1,5,1,,2,2021-05-29 08:00:00,2021-05-29,08:00:00,10
10307,3,6,,6,1,2021-05-29 08:00:00,2021-05-29,08:00:00,1
10308,1,1,1,,1,2021-05-29 08:00:00,2021-05-29,08:00:00,1
10309,2,,10,7,1,2021-05-29 08:00:00,2021-05-29,08:00:00,9
10310,1,11,1,,1,2021-05-29 08:00:00,2021-05-29,08:00:00,19
10311,3,9,,9,1,2021-05-29 09:00:00,2021-05-29,09:00:00,6
10312,1,11,1,,1,2021-05-29 09:00:00,2021-05-29,09:00:00,18
10313,2,,11,2,1,2021-05-29 09:00:00,2021-05-29,09:00:00,9
10314,3,10,,10,2,2021-05-29 09:00:00,2021-05-29,09:00:00,65
10315,2,,10,3,1,2021-05-29 09:00:00,2021-05-29,09:00:00,15
10316,1,4,1,,1,2021-05-29 09:00:00,2021-05-29,09:00:00,5
10317,1,1,1,,1,2021-05-29 09:00:00,2021-05-29,09:00:00,19
10318,1,11,1,,1,2021-05-29 09:00:00,2021-05-29,09:00:00,6
10319,2,,1,2,1,2021-05-29 09:00:00,2021-05-29,09:00:00,5
10320,3,5,,5,2,2021-05-29 09:00:00,2021-05-29,09:00:00,82
10321,2,,5,7,1,2021-05-29 09:00:00,2021-05-29,09:00:00,6
10322,2,,6,11,1,2021-05-29 09:00:00,2021-05-29,09:00:00,16
10323,3,8,,8,2,2021-05-29 09:00:00,2021-05-29,09:00:00,207
10324,3,4,,4,1,2021-05-29 09:00:00,2021-05-29,09:00:00,4
10325,1,8,1,,2,2021-05-29 09:00:00,2021-05-29,09:00:00,8
10326,3,3,,3,1,2021-05-29 09:00:00,2021-05-29,09:00:00,1
10327,3,1,,1,1,2021-05-29 09:00:00,2021-05-29,09:00:00,11
10328,1,9,1,,1,2021-05-29 09:00:00,2021-05-29,09:00:00,4
10329,3,8,,8,2,2021-05-29 10:00:00,2021-05-29,10:00:00,55
10330,3,10,,10,2,2021-05-29 10:00:00,2021-05-29,10:00:00,99
10331,2,,6,9,1,2021-05-29 10:00:00,2021-05-29,10:00:00,9
10332,1,10,1,,1,2021-05-29 10:00:00,2021-05-29,10:00:00,4
10333,1,6,1,,1,2021-05-29 10:00:00,2021-05-29,10:00:00,5
10334,3,3,,3,1,2021-05-29 10:00:00,2021-05-29,10:00:00,0
10335,3,3,,3,1,2021-05-29 10:00:00,2021-05-29,10:00:00,0
10336,2,,1,8,1,2021-05-29 10:00:00,2021-05-29,10:00:00,9
10337,3,8,,8,2,2021-05-29 10:00:00,2021-05-29,10:00:00,162
10338,3,10,,10,1,2021-05-29 10:00:00,2021-05-29,10:00:00,34
10339,3,7,,7,2,2021-05-29 10:00:00,2021-05-29,10:00:00,112
10340,2,,4,3,1,2021-05-29 10:00:00,2021-05-29,10:00:00,5
10341,3,4,,4,1,2021-05-29 10:00:00,2021-05-29,10:00:00,11
10342,3,7,,7,2,2021-05-29 10:00:00,2021-05-29,10:00:00,183
10343,3,8,,8,2,2021-05-29 10:00:00,2021-05-29,10:00:00,199
10344,3,7,,7,2,2021-05-29 10:00:00,2021-05-29,10:00:00,233
10345,2,,9,3,1,2021-05-29 10:00:00,2021-05-29,10:00:00,2
10346,1,5,1,,2,2021-05-29 10:00:00,2021-05-29,10:00:00,8
10347,2,,9,2,2,2021-05-29 11:00:00,2021-05-29,11:00:00,9
10348,3,10,,10,2,2021-05-29 11:00:00,2021-05-29,11:00:00,27
10349,2,,9,11,1,2021-05-29 11:00:00,2021-05-29,11:00:00,16
10350,1,3,1,,1,2021-05-29 11:00:00,2021-05-29,11:00:00,3
10351,3,4,,4,1,2021-05-29 11:00:00,2021-05-29,11:00:00,4
10352,3,9,,9,1,2021-05-29 11:00:00,2021-05-29,11:00:00,2
10353,3,6,,6,1,2021-05-29 11:00:00,2021-05-29,11:00:00,3
10354,1,2,1,,1,2021-05-29 11:00:00,2021-05-29,11:00:00,4
10355,3,1,,1,1,2021-05-29 11:00:00,2021-05-29,11:00:00,21
10356,1,6,1,,1,2021-05-29 11:00:00,2021-05-29,11:00:00,15
10357,2,,4,8,1,2021-05-29 11:00:00,2021-05-29,11:00:00,5
10358,1,11,1,,1,2021-05-29 11:00:00,2021-05-29,11:00:00,9
10359,2,,7,1,1,2021-05-29 11:00:00,2021-05-29,11:00:00,9
10360,1,6,1,,1,2021-05-29 11:00:00,2021-05-29,11:00:00,7
10361,1,6,1,,1,2021-05-29 11:00:00,2021-05-29,11:00:00,18
10362,3,6,,6,1,2021-05-29 11:00:00,2021-05-29,11:00:00,30
10363,3,4,,4,1,2021-05-29 11:00:00,2021-05-29,11:00:00,1
10364,1,9,1,,1,2021-05-29 11:00:00,2021-05-29,11:00:00,18
10365,2,,1,9,1,2021-05-29 11:00:00,2021-05-29,11:00:00,14
10366,1,6,1,,1,2021-05-29 11:00:00,2021-05-29,11:00:00,1
10367,1,8,1,,2,2021-05-29 12:00:00,2021-05-29,12:00:00,11
10368,1,3,1,,1,2021-05-29 12:00:00,2021-05-29,12:00:00,8
10369,3,1,,1,1,2021-05-29 12:00:00,2021-05-29,12:00:00,5
10370,3,11,,11,1,2021-05-29 12:00:00,2021-05-29,12:00:00,32
10371,2,,5,10,1,2021-05-29 12:00:00,2021-05-29,12:00:00,1
10372,1,11,1,,1,2021-05-29 12:00:00,2021-05-29,12:00:00,10
10373,1,10,1,,1,2021-05-29 12:00:00,2021-05-29,12:00:00,6
10374,1,7,1,,1,2021-05-29 12:00:00,2021-05-29,12:00:00,7
10375,1,2,1,,1,2021-05-29 12:00:00,2021-05-29,12:00:00,4
10376,2,,2,11,1,2021-05-29 12:00:00,2021-05-29,12:00:00,6
10377,1,2,1,,1,2021-05-29 12:00:00,2021-05-29,12:00:00,19
10378,2,,4,3,2,2021-05-29 12:00:00,2021-05-29,12:00:00,19
10379,3,1,,1,1,2021-05-29 12:00:00,2021-05-29,12:00:00,1
10380,3,11,,11,1,2021-05-29 12:00:00,2021-05-29,12:00:00,3
10381,3,6,,6,1,2021-05-29 12:00:00,2021-05-29,12:00:00,11
10382,3,7,,7,2,2021-05-29 12:00:00,2021-05-29,12:00:00,73
10383,2,,7,8,1,2021-05-29 13:00:00,2021-05-29,13:00:00,19
10384,4,,8,,1,2021-05-29 14:00:00,2021-05-29,14:00:00,234
10385,1,3,1,,1,2021-05-29 13:00:00,2021-05-29,13:00:00,4
10386,1,1,1,,1,2021-05-29 13:00:00,2021-05-29,13:00:00,17
10387,2,,7,4,1,2021-05-29 13:00:00,2021-05-29,13:00:00,11
10388,1,3,1,,1,2021-05-29 13:00:00,2021-05-29,13:00:00,12
10389,3,8,,8,1,2021-05-29 13:00:00,2021-05-29,13:00:00,160
10390,1,11,1,,1,2021-05-29 13:00:00,2021-05-29,13:00:00,13
10391,1,5,1,,2,2021-05-29 13:00:00,2021-05-29,13:00:00,4
10392,3,6,,6,1,2021-05-29 13:00:00,2021-05-29,13:00:00,1
10393,1,10,1,,1,2021-05-29 13:00:00,2021-05-29,13:00:00,7
10394,1,10,1,,1,2021-05-29 13:00:00,2021-05-29,13:00:00,4
10395,2,,7,4,1,2021-05-29 14:00:00,2021-05-29,14:00:00,5
10396,1,5,1,,2,2021-05-29 14:00:00,2021-05-29,14:00:00,4
10397,3,6,,6,1,2021-05-29 14:00:00,2021-05-29,14:00:00,1
10398,3,1,,1,1,2021-05-29 14:00:00,2021-05-29,14:00:00,14
10399,3,9,,9,1,2021-05-29 14:00:00,2021-05-29,14:00:00,3
10400,3,9,,9,1,2021-05-29 14:00:00,2021-05-29,14:00:00,34
10401,1,6,1,,1,2021-05-29 14:00:00,2021-05-29,14:00:00,9
10402,2,,4,6,1,2021-05-29 14:00:00,2021-05-29,14:00:00,19
10403,2,,5,1,1,2021-05-29 14:00:00,2021-05-29,14:00:00,2
10404,1,7,1,,1,2021-05-29 14:00:00,2021-05-29,14:00:00,10
10405,3,6,,6,1,2021-05-29 15:00:00,2021-05-29,15:00:00,8
10406,1,8,1,,1,2021-05-29 15:00:00,2021-05-29,15:00:00,4
10407,1,6,1,,1,2021-05-29 15:00:00,2021-05-29,15:00:00,2
10408,1,11,1,,1,2021-05-29 15:00:00,2021-05-29,15:00:00,10
10409,2,,2,1,1,2021-05-29 15:00:00,2021-05-29,15:00:00,19
10410,1,4,1,,1,2021-05-29 15:00:00,2021-05-29,15:00:00,5
10411,2,,3,4,1,2021-05-29 15:00:00,2021-05-29,15:00:00,7
10412,2,,11,10,2,2021-05-29 15:00:00,2021-05-29,15:00:00,17
10413,2,,1,2,1,2021-05-29 15:00:00,2021-05-29,15:00:00,2
10414,2,,7,10,1,2021-05-29 15:00:00,2021-05-29,15:00:00,6
10415,3,11,,11,1,2021-05-29 15:00:00,2021-05-29,15:00:00,9
10416,2,,7,10,2,2021-05-29 15:00:00,2021-05-29,15:00:00,13
10417,3,3,,3,1,2021-05-29 16:00:00,2021-05-29,16:00:00,14
10418,1,1,1,,1,2021-05-29 16:00:00,2021-05-29,16:00:00,2
10419,2,,4,5,1,2021-05-29 16:00:00,2021-05-29,16:00:00,14
10420,4,,5,,1,2021-05-29 17:00:00,2021-05-29,17:00:00,189
10421,2,,7,4,1,2021-05-29 16:00:00,2021-05-29,16:00:00,2
10422,1,3,1,,1,2021-05-29 16:00:00,2021-05-29,16:00:00,5
10423,2,,4,11,1,2021-05-29 16:00:00,2021-05-29,16:00:00,15
10424,3,4,,4,1,2021-05-29 16:00:00,2021-05-29,16:00:00,4
10425,2,,5,7,1,2021-05-29 16:00:00,2021-05-29,16:00:00,11
10426,3,1,,1,1,2021-05-29 16:00:00,2021-05-29,16:00:00,1
10427,1,9,1,,1,2021-05-29 16:00:00,2021-05-29,16:00:00,8
10428,3,2,,2,1,2021-05-29 16:00:00,2021-05-29,16:00:00,15
10429,3,7,,7,2,2021-05-29 16:00:00,2021-05-29,16:00:00,115
10430,2,,3,6,1,2021-05-29 16:00:00,2021-05-29,16:00:00,4
10431,1,5,1,,2,2021-05-29 16:00:00,2021-05-29,16:00:00,17
10432,2,,3,10,1,2021-05-29 16:00:00,2021-05-29,16:00:00,2
10433,3,2,,2,1,2021-05-29 16:00:00,2021-05-29,16:00:00,3
10434,3,6,,6,1,2021-05-29 16:00:00,2021-05-29,16:00:00,2
10435,1,1,1,,1,2021-05-29 16:00:00,2021-05-29,16:00:00,5
10436,2,,6,1,1,2021-05-29 17:00:00,2021-05-29,17:00:00,7
10437,2,,3,7,1,2021-05-29 17:00:00,2021-05-29,17:00:00,9
10438,1,2,1,,1,2021-05-29 17:00:00,2021-05-29,17:00:00,10
10439,3,6,,6,1,2021-05-29 17:00:00,2021-05-29,17:00:00,1
10440,1,1,1,,1,2021-05-29 17:00:00,2021-05-29,17:00:00,13
10441,1,10,1,,1,2021-05-29 17:00:00,2021-05-29,17:00:00,3
10442,1,11,1,,1,2021-05-29 17:00:00,2021-05-29,17:00:00,3
10443,1,8,1,,1,2021-05-29 17:00:00,2021-05-29,17:00:00,19
10444,3,7,,7,2,2021-05-29 17:00:00,2021-05-29,17:00:00,91
10445,1,1,1,,1,2021-05-29 17:00:00,2021-05-29,17:00:00,19
10446,3,2,,2,1,2021-05-29 17:00:00,2021-05-29,17:00:00,7
10447,1,6,1,,1,2021-05-29 17:00:00,2021-05-29,17:00:00,8
10448,3,9,,9,1,2021-05-29 17:00:00,2021-05-29,17:00:00,9
10449,1,5,1,,2,2021-05-29 17:00:00,2021-05-29,17:00:00,18
10450,2,,5,1,1,2021-05-29 17:00:00,2021-05-29,17:00:00,17
10451,3,4,,4,1,2021-05-29 17:00:00,2021-05-29,17:00:00,1
10452,2,,6,2,2,2021-05-29 17:00:00,2021-05-29,17:00:00,19
10453,2,,10,2,2,2021-05-29 17:00:00,2021-05-29,17:00:00,6
10454,3,1,,1,1,2021-05-29 18:00:00,2021-05-29,18:00:00,23
10455,2,,7,10,2,2021-05-29 18:00:00,2021-05-29,18:00:00,9
10456,2,,6,11,1,2021-05-29 18:00:00,2021-05-29,18:00:00,19
10457,3,9,,9,1,2021-05-29 18:00:00,2021-05-29,18:00:00,1
10458,2,,4,3,1,2021-05-29 18:00:00,2021-05-29,18:00:00,19
10459,3,8,,8,1,2021-05-29 18:00:00,2021-05-29,18:00:00,8
10460,3,7,,7,2,2021-05-29 18:00:00,2021-05-29,18:00:00,238
10461,1,2,1,,1,2021-05-29 18:00:00,2021-05-29,18:00:00,17
10462,3,11,,11,1,2021-05-29 18:00:00,2021-05-29,18:00:00,6
10463,3,4,,4,1,2021-05-29 18:00:00,2021-05-29,18:00:00,0
10464,2,,9,7,1,2021-05-29 18:00:00,2021-05-29,18:00:00,8
10465,2,,1,11,1,2021-05-29 18:00:00,2021-05-29,18:00:00,11
10466,1,6,1,,1,2021-05-29 18:00:00,2021-05-29,18:00:00,15
10467,2,,10,6,1,2021-05-29 18:00:00,2021-05-29,18:00:00,3
10468,2,,3,2,2,2021-05-29 18:00:00,2021-05-29,18:00:00,12
10469,2,,3,7,1,2021-05-29 18:00:00,2021-05-29,18:00:00,9
10470,3,9,,9,1,2021-05-29 18:00:00,2021-05-29,18:00:00,1
10471,2,,11,2,2,2021-05-29 18:00:00,2021-05-29,18:00:00,20
10472,3,6,,6,1,2021-05-29 18:00:00,2021-05-29,18:00:00,8
10473,1,8,1,,1,2021-05-29 18:00:00,2021-05-29,18:00:00,1
10474,2,,10,8,1,2021-05-29 19:00:00,2021-05-29,19:00:00,10
10475,1,7,1,,2,2021-05-29 19:00:00,2021-05-29,19:00:00,17
10476,3,8,,8,2,2021-05-29 19:00:00,2021-05-29,19:00:00,69
10477,1,4,1,,1,2021-05-29 19:00:00,2021-05-29,19:00:00,7
10478,2,,8,5,1,2021-05-29 19:00:00,2021-05-29,19:00:00,16
10479,2,,4,10,2,2021-05-29 19:00:00,2021-05-29,19:00:00,19
10480,2,,10,1,1,2021-05-29 19:00:00,2021-05-29,19:00:00,1
10481,2,,9,5,1,2021-05-29 19:00:00,2021-05-29,19:00:00,11
10482,2,,10,9,1,2021-05-29 19:00:00,2021-05-29,19:00:00,19
10483,1,5,1,,2,2021-05-29 19:00:00,2021-05-29,19:00:00,19
10484,2,,10,11,1,2021-05-29 19:00:00,2021-05-29,19:00:00,3
10485,3,9,,9,1,2021-05-29 19:00:00,2021-05-29,19:00:00,1
10486,3,4,,4,1,2021-05-29 19:00:00,2021-05-29,19:00:00,5
10487,3,5,,5,1,2021-05-29 19:00:00,2021-05-29,19:00:00,68
10488,3,9,,9,1,2021-05-29 19:00:00,2021-05-29,19:00:00,0
10489,2,,4,5,1,2021-05-29 19:00:00,2021-05-29,19:00:00,6
10490,1,11,1,,1,2021-05-29 20:00:00,2021-05-29,20:00:00,12
10491,3,5,,5,2,2021-05-29 20:00:00,2021-05-29,20:00:00,165
10492,2,,2,1,1,2021-05-29 20:00:00,2021-05-29,20:00:00,14
10493,1,4,1,,1,2021-05-29 20:00:00,2021-05-29,20:00:00,18
10494,1,11,1,,1,2021-05-29 20:00:00,2021-05-29,20:00:00,18
10495,1,11,1,,1,2021-05-29 20:00:00,2021-05-29,20:00:00,11
10496,2,,2,6,1,2021-05-29 20:00:00,2021-05-29,20:00:00,3
10497,1,11,1,,1,2021-05-29 20:00:00,2021-05-29,20:00:00,16
10498,3,8,,8,1,2021-05-29 20:00:00,2021-05-29,20:00:00,34
10499,2,,9,4,1,2021-05-29 20:00:00,2021-05-29,20:00:00,20
10500,2,,1,2,1,2021-05-29 20:00:00,2021-05-29,20:00:00,11
10501,2,,11,8,1,2021-05-29 20:00:00,2021-05-29,20:00:00,8
10502,1,8,1,,1,2021-05-29 20:00:00,2021-05-29,20:00:00,17
10503,1,4,1,,1,2021-05-29 20:00:00,2021-05-29,20:00:00,7
10504,2,,4,1,1,2021-05-29 20:00:00,2021-05-29,20:00:00,9
10505,1,9,1,,1,2021-05-29 20:00:00,2021-05-29,20:00:00,10
10506,3,5,,5,1,2021-05-29 20:00:00,2021-05-29,20:00:00,105
10507,2,,7,2,1,2021-05-29 20:00:00,2021-05-29,20:00:00,7
10508,4,,2,,1,2021-05-29 21:00:00,2021-05-29,21:00:00,484
10509,1,4,1,,1,2021-05-29 21:00:00,2021-05-29,21:00:00,8
10510,3,8,,8,1,2021-05-29 21:00:00,2021-05-29,21:00:00,10
10511,2,,2,7,1,2021-05-29 21:00:00,2021-05-29,21:00:00,17
10512,2,,6,1,1,2021-05-29 21:00:00,2021-05-29,21:00:00,17
10513,1,8,1,,1,2021-05-29 21:00:00,2021-05-29,21:00:00,16
10514,3,11,,11,1,2021-05-29 21:00:00,2021-05-29,21:00:00,27
10515,1,11,1,,1,2021-05-29 21:00:00,2021-05-29,21:00:00,2
10516,3,10,,10,2,2021-05-29 21:00:00,2021-05-29,21:00:00,67
10517,1,3,1,,1,2021-05-29 21:00:00,2021-05-29,21:00:00,12
10518,1,2,1,,1,2021-05-29 21:00:00,2021-05-29,21:00:00,1
10519,3,10,,10,2,2021-05-29 21:00:00,2021-05-29,21:00:00,76
10520,3,11,,11,1,2021-05-29 21:00:00,2021-05-29,21:00:00,49
10521,3,6,,6,1,2021-05-29 21:00:00,2021-05-29,21:00:00,8
